,text,misogynous
3782,Where are you getting #NotAllMen from? I took issue with the fact they don't explain the… <URL>,0
3783,SORRY YOU CUNT OF A PAPER. YOU BITCH OF A PAPER. YOU WHORE TO BILL AND MELINDA GATES. YOU ARE WORTH SHIT TO THE WOR… <URL>,0
3784,Little brother just told me to fuck off and I'm a bitch.. well it's ya bday next week Hun I'm just gonna send ur present back lil cunt x👋🏻,0
3785,I can be a rude cunt sometimes but don't be a bitch about it👍💯 just lax it out and kick back✊💯,0
3786,"Guys who call me or others who're, slut, bitch, cunt or whore don't deserve my attention or time. I won't date you.",0
3787,Trump is a piece of shit and I hope he rots in hell. What a fucking cunt ass bitch <URL>,0
3788,Oooohhhh bitch didn't even listen to the dead kennedys what a cunt lol I'm 34 and hate rap,0
3789,"Oh i get it, believe me. Fucking pussy ass bitch cunt hoe",0
3790,bitch what the fuck do you mean you cant find the fucking page cunt i need to vote for my boys dont you understand <URL>,0
3791,Stop talking about the flag u dont give a shit about a soldier or a flag draft dodging treasonous Mein Kunt grimy bitch,0
3792,#MeToo Names such as BITCH WHORE or any other gender based sexualised language is SEXUAL HARRASSMENT… <URL>,0
3793,Wanna kno what I deadass LOVE? I’ve never seen my mans name under any whore ass bitches picture on social media...ever. #NoLikesForYall,0
3794,Dat Whore Karma ah Bitch,0
3795,bitch is a whore and blamed me and really thinks i'm gonna accept this shit haha patience is a virtue you gon get your blessing.,0
3796,Posted a tweet on one of O'Reilly's today and it appears I unleashed the psychos. Been called a Russian...cunt...bitch and whore already.,0
3797,"who the fuck is calling my girl a whore and a bitch? She hasn't even been at that school for a whole month, people are fucking stupid",0
3798,"Reagan was the #1 bitch whore of corporate America, next comes.... vote the GOP out. <URL>",0
3799,"A guy in my jr high called me a slut, bitch and whore bc i didnt like him 🙃 thus began relentless bullying by my pe… <URL>",0
3800,I can’t believe it took this bitch 2 weeks to ship my damn cdg fur coat fucking whore I’m paying you!! Do your job.,0
3801,Bitches was in the 6th grade getting driven home from school by their boyfriends looking back at their whore ways mad at game.,0
3802,Never try to Holla at women who dissed you in his school I got called misogynistic egotistical whore monger damn bitch OK have a nice day 😂,0
3803,I literally fucking died LMAO she said bitch this ain't a whore house😂😭😭💀,0
3804,Eat fucking shit you stupid cunt bitch whore twat,0
3805,Lmao this bitch got no clue what shes even attracted too...show any women vulnerability and shes gonna be… <URL>,0
3806,I see those Outlander women who continually bitch about/to Terry have blocked me. LOL. Snowflakes.,0
3807,Larry Flynt YOU MAKING PORN OF WOMEN YOU ARE A SICK BITCH PIG DOG PROFIT OFF WOMEN SEXUALLY DEMEANING DEMOCRAPS ARE MENTALLY UNSTABLE SICKO,0
3808,Oh fuck off Julian - you just hate women you sooky bitch,0
3809,Oh look Ipigga thinks she knows women who struggle....fuck off bitch,0
3810,I dont think us women will ever be ok with anyone calling us a bitch.. lmao no matter how you mean it,0
3811,How bout women that bitch the wolf? No fine? Where's the equality?,0
3812,Bitch is literal referring to the mass murder of falsely accused women (and one man). Weinstein isn’t even to court… <URL>,0
3813,"Bitch, leave. You're insulting women right now. Guess what, you're not a real man by any means, so STFU, ugly bully 😠",0
3814,Before you bitch about teen pregnancy remember that man over the age of 18 father most babies born to women under 18.,0
3815,Isnt the bitch is the one whose attacking women or people who cant or isnt able to defend self? Mussies are cave monkies,0
3816,It’s really sad how women gotta go threw so much shit from a man just to be considered a down bitch,0
3817,You would have thought Cam called that women a bitch the way y'all reacted. But Gronk is 'just having fun'.. FOH,0
3818,"I love how women can just talk all day about a nigga not being shit, But soon as a nigga say sum boutta bitch. Y'all wanna attack the nigga",0
3819,I like chilling with women that like women that like men that don’t act like bitch ass niggas,0
3820,Hey Guys. It’s ok for her to say no. Stop calling women Bitches for declining your advances. Doesn’t matter the tim… <URL>,0
3821,"Men get hurt once and that’s the end. They stuck on that bitch for life. Women get hurt 1,000 times and they’re still out looking for love",0
3822,"You're the most dumb nigga in the history of dumb niggas, arguing with women like a lil bitch",0
3823,And bitch i was tweeting a song i got no times being sad for smeone i mean im a busy women you see.,0
3824,"when a man has a gf and wants 2 get w u, say no 2 his dumb bitch self. y do women become side chicks? be respectful 2 OTHER WOMEN damn🙄",0
3825,You should understand most of these women want to be single moms until finances bit then they bitch #MainaAndKingangi,0
3826,If you degrade women to make you look/feel bigger you are a bitch lol you cant do that to men so you take it out on who you can,0
3827,The bitch flipped millions for em she deserved it..most women would've jacked it off <URL>,0
3828,"Once she starts giving him attitude, he's with the next bitch..... instead of apologizing... Men give up easily but women hold on for yearss",0
3829,Drinking and getting high with lil sis only love her and my mother on God you bitch only women i need in my life and I'm fine with it,0
3830,"Narcissus was an attention whore, an asshole, a snitch, and just a complete fucking cunt in general. I'm kinda glad he isn't coming back.",0
3831,All those haters calling me a whore when they could call me a dick juggling thunder cunt instead 😥 <URL>,0
3832,Where's the punchline to 'Fuck you cunt go die in a ditch whore'? That's not even in the form of a fo… <URL>,0
3833,Your orange colored scumpig cunt whore god will soon go into history as the worst potus. His brainwas… <URL>,0
3834,I don’t appreciate getting called a slut a whore and a cunt for just taking you off Snapchat ur telling me 2grow up no sweetie you need too,0
3835,i used a belt to close my whore ass around it and hold it deep in place ♡♡♡♡ my cunt is throbbing like a massive knot is in me,0
3836,"...or some other name, or used a term like CUNT or WHORE if it is obviously not… <URL>",0
3837,"“You have sex, youre a whore. You dont have sex, youre a stuck up prude.Youre a bitch if youre serious, but youre a joke if you never care”",0
3838,a guy: *dated 8 girls in 3 years* some people: wow that’s so cool a girl: dated 7 guys in 7 years some people: SLUT BITCH WHORE,0
3839,It sounds so ugly to hear a female talk about another female claiming she’s a “slut or whore” like bitch it ain’t yo pussy why u worried for,0
3840,Bitch please. You're nothing more than Putin's whore,0
3841,"That's exactly right! Bitch boy sean is no better than she is, they're both all for the views and subs. 2 drama whores!",0
3842,"i said i was a whore, bro i can be a real bitch as much as u want",0
3843,you are a big piece of white trash you fucking pussy son of a bitch you're a fucking pussy .i'll bitch slap u make u my prison whore,0
3844,I was watching a fight on Facebook that was edited and the one bitch got hit so many times they said “combo whore” 💀,0
3845,Proved u can photoshop real good for a player u degenerate bitch whore,0
3846,One of my coworkers just left a 3 minute voicemail on my phone singing saying life's a bitch life's a whore ( YT pi… <URL>,0
3847,"Asked Jacob why he was such a whore when we split up, & he said 'to piss you off & it worked' bitch you thot 😂",0
3848,I remember that time when this person from that group kept calling Baekhyun “eomma” bitch please an attention whore… <URL>,0
3849,Third I DO NOT remember calling her a slut or a whore or a bitch o saying anything else at all so char… <URL>,0
3850,"Idgaf if you want to block my chick acc. I know im a problematic bitch sometimes but WHORE, this acc is really got… <URL>",0
3851,And the son of a bitch can't buy it for his little pee pee whore boy and that just rankles his ass. Shut u… <URL>,0
3852,Bitch idgaf I’m not in school dumb lil whore I use what the fuck I wanna use,0
3853,When is the left going to stop war on conservative women ? Boycott SNL . Disgusting ratings whore. Only target cons… <URL>,0
3854,"I don't mind her saying she's a whore, but the implication regarding other women and #MeToo goes beyond the pale.",0
3855,Since when is having and enjoying sex a character flaw? Since we started calling women “whore’s”? Since we gave it a title?,0
3856,was it a secret its plain 2cthey whore out the women & men use2gain what they want bid them to filth Evil they w/o… <URL>,0
3857,Stop calling women whores! Crazy ass. <URL>,0
3858,"Jennifer Lawrence is complaining about being a whore, meanwhile she's punching old Asian women in face who are sewing her costumes for her",0
3859,Bottle up their women and then whore around all day...and you say you are practicing Islam??ok!,0
3860,"Have some dignity! Stop using whore shit to set the standard, we got grandmother's etc. We know what real women is",0
3861,gntlement must know treat their women like princess not like whore ehehe,0
3862,Because it’s easy to call women those things when the one hurting you repeatedly acts like he wasn’t being the slut and whore himself.,0
3863,"psa: women were never 'sacred' and unless you miss the Madonna -Whore binary, it's good that we've let go of that stupid frame",0
3864,"The problem with “women are sacred” idea: It is one half of the Madonna/Whore dichotomy, long used to divide women against each other. 1/2",0
3865,"So, that fat #whore is blaming #women! Yeah, women want to be #raped. Bullshit!",0
3866,Women don't WANT to be sacred. That is some patriarchal controlling virgin/whore bullshit.,0
3867,"Fits with the old paradigm of women in our culture as The Madonna Or The Whore, particularly in popular culture.",0
