,text,misogynous
3635,CHE CAZZO MA IO NON PENSAVO CI TOGLIESSE PUNTI <URL>,0
3636,Si ma allora che cazzo vuole porca puttana mi sto incazzando,0
3637,Cioè.. perché crozza ha sfanculato il marocchino lì..?!? Figa che sfigati,0
3638,"<MENTION_4> I tuoi amichetti mi hanno spesso dato della troia della succhia cazzi, mi hanno augurato la morte e tu hai pure io coraggio di parlare ?? Dai levati dal cazzo su",0
3639,"Trattasi di una lurida supremazia maschile. Il sesso ha tante sfaccettature, seppur senza amore non fa male a nessuno. Lo stupro invece è un indelebile tatuaggio dell anima che la persona si porterà addosso a vIta!",0
3640,almeno non ti chiamano figa di legno scusa,0
3641,"sorella adolescente che ogni cazzo di mattina urla e si dispera, io non so che cazzo abbia ma sicuro non sta bene, capisco l’adolescenza, i suoi problemi ma non può far sempre ste scene porca puttana",0
3642,"Per rispettare una certa progressione nell'insulto, nell'ordine ti direi: ateo, arricchito, culone e succhiacazzi #lelegante",0
3643,È UNA VESPA E IO SONO ALLERGICA CHE CAZZO TROIA BERTA BESTIE DI SATANA CHE COSA VOLETE DA ME ANDATE VIA,0
3644,Trasgressione non vuol dire Puttanone eh... #Uominiedonne,0
3645,Avevo letto puttanone,0
3646,A volte ripenso alla voce off della pubblicità di Golden Lady che diceva “Come un puttanone” e mi chiedo se non fossi sotto effetto di sostanze psicotrope senza saperlo.,0
3647,L'ex ministro Mario Landolfi prende a schiaffi l'inviato di Giletti [VIDEO] <URL> ok se ne sono andati a puttane tutti i vitalizzi! ci sono azioni che possono essere soltanto a responsabiità personale,0
3648,"#GF15 Fra tutte preferisco Alessia, potrebbe tirarsela di più, poteva scoprirsi di più come le altre, maha optato per un outfit meno da puttanone e un balletto meno provocante.",0
3649,Mannaggia la puttana! e scusa il torpiloquio ma tanto ho visto che non ti scandalizzi ??,0
3650,I cazzi vostri della vita reale lasciateli fuori da tuider puttana la.madonna. Ma guarda che cazzo mi fate scrivere.,0
3651,Porca puttana che cazzo vuol dire che è morto Avicii è un brutto scherzo che cazzo state dicendo,0
3652,Ma che cazzo sta succedendo porca troia ma seriamente,0
3653,"Non mi faceva twittare, figlio di puttana che cazzo fai?",0
3654,che cazzo vuol dire che è morto Avicii porca troia,0
3655,Sei sciccccc tu....anche quanto fai il puttanone,0
3656,Throw back a quando non so come il mio iMessage era collegato a quello di mia mamma e le arrivò il messaggio di una mia vecchia amica che diceva letteralmente “LUIGI BRUTTA TROIA!”,0
3657,Mia mamma sta malissimo porca troia voglio morire,0
3658,È SCOMPARSO UN RAGAZZO DI SOLI 28 ANNI CHE CAZZO VE NE FREGA DE ADESSO SONO TUTTI SUOI FAN O MENO MA PORCA TROIA USATE IL CERVELLO,0
3659,Ma che cazzo dite che è morto Avicii porca la puttana l’ho appena saputo,0
3660,Mario perché mi piace la figa se no ti scoperei! !!,0
3661,Rega che schifo le feste porca troia VOGLIO ANDARE A CASA A DORMIREEEEEEEEEEEEEE,0
3662,Patetica... Di' la verità... Ma che cazzo te ne frega a te della squadra hokey di Bolzano? Una beata mazza! #svp#gigliofracico#MaiPiuPD,0
3663,"Ho avuto il buon senso di sfruttare la bolla immobiliare e, di una casa abbastanza schifosa, ne ho ricavate due normali, ma ora stanno perdendo molto valore. Saranno la mia pensione perché io non ne avrò una ufficiale, avendola spezzettata o",0
3664,figa mia mamma non sa come si arriva alla mia scuola e la devo accompagnare. ma siamo seri?,0
3665,"PULENDO LA TAZZA DEL WATER, OGGI MI SONO ACCORTO CHE BERLUSCONI È TORNATO A GALLEGGIARE!Questa è la considerazione che si è guadagnato Berlusconi nel Paese di Angela Merkel, definita da lui: la “Culona Inchiavabile”. <URL>",0
3666,"Sono stata soprannominata più volte una, testuali parole, figa di legno: SCUSATE SE MI FATE CAGARE E NON LA DO A CANI E PORCI",0
3667,‘Hai la mamma puttana’‘Che troione’‘Che puttanone’‘Che zoccola’‘Troia’‘Puttana’‘Figlio di puttana’‘Donnacce’‘Donnette’‘Donnetta da due soldi’Sono insulti sessisti.Nauseata. Sono nauseata.Dovete finirla.,0
3668,"La schifosa,ignobile,indegna,lurida, squallida, “vignetta” di Giannelli sul di oggi. Inaccettabile <URL>",0
3669,"Ma se stai li da massimo due settimane, manco hai giocato semifinali e finali ma che cazzo parli berreeee. Vai ad accompagnare a puttane",0
3670,"I was not even good enough to be raped"" se non sei sottomessa come il patriarcato impone non sei degna di essere vittima ma te la sei cercata. Grazie per la tua forza #MeToo #slaypatriarchy <URL>",0
3671,AHAHAHAHAHAHAHAHAHAHAHAH puttanone in cerca di soldi e potere.,0
3672,Perché nn mettono un tappo normale nelle bottiglie da the invece di sto coso enorme da pompinara che se non faccio attenzione me sbrodolo. #odio #principessa#thefreddo,0
3673,"del mondo e porca puttana sono libera di avere I MIEI gusti soggettivi ed essere innamorata dei Queen o dei Black Sabbath, avere come sogno quello di un concerto di Beyoncé ma comunque ascoltarmi in macchina Tedua o Ghali o che ne so Benji e Fede A VOI CHE CAZZO FREGA",0
3674,Ma che cazzo di problemi ha la gentePOI MATTONIPorca puttana ma dico io,0
3675,“ah la faccia da pompinara” scherziamo? ma come vi permettete a dirle delle cose così sconce #Amici17 <URL>,0
3676,"Lasciamo stare Asia Argento che fa cagare, questi appelli sono strumentali, è come se quando un partner italiano ammazza la sua"" donna, i musulmani ci chiedessero di prendere posizione. Io li manderei a cagare. Lo stesso posto dove purtroppo dev",0
3677,"dire ad emma che è una “pompinara” non sta ne in cielo, ne in terra ma come cazzo vi permettete stro*** #Amici17",0
3678,Ma che cazzo dici?,0
3679,ma che cazzo stai dicendo.....!!!,0
3680,"Se poi provo a dire qualcosa sull’arbitro arrivano i figli di puttana moralisti a dire che dobbiamo stare zitti che è colpa nostra! Cagatevi in mano e prendetevi a schiaffi porco Dio, ogni volta con questi è così! TAGLIAVENTO PEZZO DI MERDA #SpalRoma",0
3681,"Lasciamo stare Asia Argento che fa cagare, questi appelli mi lasciano un po' freddo. È come se quando un partner italiano ammazza la sua"" donna un musulmano venisse a chiedermi di prendere posizione.Lo manderei a cagare. Come purtroppo in questo",0
3682,"Non era intenzionato, mi è uscito! Fatto sta che voglio vedere che cazzo ha combinato Zayn e perché questa storia non la serva quasi nessuno e porca puttana una serie sui 1D ! ti tartasserò fino alla fine dei miei giorni",0
3683,Ma che cazzo vuoi porca troia,0
3684,"Sì ma porca troia, ti sto cazzo dicendo che ho l'ansia, che ho bisogno di aiuto, MA EHY MANDAMI PURE IN POSTI DOVE PIUTTOSTO MI CALO CANDEGGINA IN GOLA PIUTTOSTO CHE ANDARE",0
3685,"A noi ci cercano a Cagliari e A LAZIO""...""A LAZIO""...ma porca troia che cazzo di disagio. ??? <URL>",0
3686,comunque non sei culona,0
3687,Ma perché cazzo lascia fuori sempre Douglas costa porca di quella puttana maiala,0
3688,Mi fa vergognare di appartenere al genere femminile. Lei e Asia Argento.,0
3689,sono incazzata e mi sto riguardando le premiazioni. okay.1. mi sono rotta il cazzo dell'australia CHE CAZZO CI FA ALL'EUROVISION2. san marino non smette mai di cagare il cazzo3. porca puttana(due anni),0
3690,MA CHE PROVA E'MA PORCA TROIAMA CHE CAZZO FATEVI PERDONO SOLO PER SEBASTIAN#AMICI17,0
3691,"LUCA TOMMASSINI MA CHE CAZZO TI DICE IL CERVELLO, IO SONO INDIGNATA, ORA ESCE SICURO ZIC, PORCA PUTTANA #Amici17",0
3692,Perche cazzo vi prendete i cani grossi se poi uscite tutta sera e li lasciate in casa da soli e piangono e abbaiano e la gente vuole dormire porca troia,0
3693,Madonna che sogno schifoso Che schifoCristoChe cazzo c'ho di sbagliato nel cervello porca troia,0
3694,Nel mondo che vorrei la Boldrini dovrebbe riguardare questa foto allo stesso modo in cui Asia Argento farebbe con quella in cui slinguazza il dobermann.,0
3695,"mia mamma che ma esci con l'ombelico di fuori come una puttana? Poi a giugno cosa fai?"" La mia è una maglia nera a maniche lunghe che fa vedere un po' di pancia perché i jeans non sono a vita altaBello il femminismo mi dicevano""",0
3696,Vi riempite di paroloni su leggi che nessuno ha letto fino in fondo. Attaccate sempre la stessa persona. Mi chiedo ma perché cazzo la seguite se vi sta sulle balle? Io non seguo perché secondo me spara una mare si cazzate.,0
3697,"certi ragazzi fanno davvero schifo, si vantando dicendo w la figa"" o ""Ti sbatterei qui sul tavolo"", riportatemi al 1300 quando ci si innamorava per il cuor nobile.""",0
3698,Speriamo di no a casa anche akasc non lo sopporto il ragazzino troppo falso,0
3699,"MA CHE CAZZO AVETE ANCORA DA PUBBLICARE PEZZI DI MERDA? MA VERGOGNATEVI INVECE DI RINGRAZIARE CHE NON MERITATE ALTRO CHE UNO STADIO DESERTO! INDEGNI FIGLI DI PUTTANA. SE VOLETE SCUSARVI DAVVERO, DIMETTETEVI TUTTI DAL PRIMO ALL'ULTIMO CHE HANNO MA",0
3700,RT MA CHE CAZZO AVETE ANCORA DA PUBBLICARE PEZZI DI MERDA? MA VERGOGNATEVI INVECE DI RINGRAZIARE CHE NON MERITATE…,0
3701,<URL> In Italia non devono più esserci discriminazioni! Ti prego Asia Argento accogli il mio appello! Serena,0
3702,"La stessa cultura alla quale TU ti sei sottomessa quando hai indossato il velo per rispetto""""",0
3703,CAZZO DOVETE VINCERE OGGI CAZZO ALTRIMENTI E' INUTILE SETTIMANA PROSSIMA FORZA INTER DA UN NAPOLISTA CHE CAZZO CI VUOLE A FARE UN CAZZO DI GOL PORCA PUTTANA,0
3704,"<MENTION_4> <MENTION_5> Tirano fuori tristi fatti di cronaca compiuti da vigliacchi assassini, quando in certi paesi, la donna è sottomessa e senza diritti, giustificato da un intero stato islamico! Olt",0
3705,"#ChievoInter che cazzo vede in santon che io non vedo , ma porca troia manco in panchina dovrebbe stare",0
3706,Ma se è oscurantista e retrogada perché ti SEI SOTTOMESSA ti piacciono tanto e li vuoi a milioni a casa NOSTRA? <URL>,0
3707,"#ungiornoinpretura e comunque, sentir dire da una suora mia mamma è una figlia di puttana e se vuoi sapere si chiama GioCulo"", davanti alla madre in questione, è stata una scena di un imbarazzo pazzesco.""",0
3708,"Siete dei falsi, che cazzo di nervoso. <URL>",0
3709,"<MENTION_4> Nell’attesa di sapere chi sono queste “altre donne”, eccone un’altra notoriamente sottomessa <URL>",0
3710,Corrado non bestemmiare Corrado non bestemmiare Corrado non bestemmiareMANNAGGIA QUELLA PUTTANA DI EVA CHE CAZZO HA QUESTO NEL CERVELLO LA PASTA ABRASIVA <URL>,0
3711,ma porca troia ho scoperto che mia mamma ha fatto le foto al libricino in cui sono scritte tutte le password etc MA I CAZZI TUOI NO,0
3712,"Comunque raga a causa di alcuni problemi che ho avuto e del fatto che ho messo su peso sono diventata quasi una tettona, wow",0
3713,che cazzo vi dicevo..Si potrà riprendermi ste soldi ..In qualche modo non sono i suoi p. Puttana. .,0
3714,Si è fatto male dopo 1' ma porca puttana che sfiga #Chiello,0
3715,<MENTION_4> <MENTION_5> <MENTION_6> <MENTION_7> <MENTION_8> Ma non mi ti inculo,0
3716,"Dybala sembra si annoi come me con una figa di legno, Asamoah invece è proprio di legno, è Pinocchio, sai com’è contento il Geppetto che lo aspetta in Ghana? #JuveNapoli",0
3717,visto che ora passerai il secondo tempo negli spogliatoi vedi di spiegarmi xche ti sei messo da un mese a giocare senza voglia nn corri più...che cazzo hai porca troia...??? Ma vuoi muovere il culo...????,0
3718,MA CHE CAZZO FANNO STANNO A GUARDARE LA PALLA A CENTROCAMPO MA PORCA PUTTANA,0
3719,CHE GRAN CAZZOPUTTANA EVAMA CHE CAZZO FATEEEEEEEEEEEEE #JuveNapoli,0
3720,"<MENTION_4> <MENTION_5> <MENTION_6> <MENTION_7> Ce l’ha detto pure un ubriaco... MA TRALASCIAMO. Volendo poteva ucciderci, invece no, ci ha esplicitato cose strane + che non sappiamo l’inglese. Siamo",0
3721,"Letteralmente disgustato. Chiamate un allenatore di calcio a 5, quello che cazzo volete, e insegnate a questi ritardati come si passa una palla, visto che quello in panchina non ci riesce. Eccezionale in tutto, ma tecnicamente facciamo vomitare. Madonna la puttana lurida porca.",0
3722,"RT Letteralmente disgustato. Chiamate un allenatore di calcio a 5, quello che cazzo volete, e insegnate a questi ritardati come…",0
3723,Sabato abbiamo la possibilità di continuare a credere al nostro obbiettivo e di mandare loro all’inferno. Forza porca puttana ⚫️? #ForzaInter #inter #JuveMerda #insensibile,0
3724,scusami ma....che sfiga!,0
3725,Ci sto malissimo. Ma quando penso a loro due ci sto ancora di più. Sto male perché io sono SEMPRE stata una delle poche che é stata dalla loro parte. Io piango a vederli ridotti così. Che cazzo c’avete? Volete tornare VOI? PORCA TROIA. <URL>,0
3726,Concordo. Avranno sbagliato 50 passaggi. Ma come cazzo si fa porca puttana? giocava nei 3 di DIFESA! Centrocampo completamente INESISTENTE! Atteggiamento VERGOGNOSO e schifoso! Ma che cazzo hanno preparato in settimana? Quali,0
3727,"Io dico porca puttana la puoi perdere. Nel calcio si perde. Ma puttana troia schifosa, con la rosa della ma un fottutissimo GIOCO?! Due, tre schemi no? Porca troia maledetta che cazzo di atteggiamento è questo? Non passavano il ce",0
3728,Faccio lo screen e ogni volta che dirai che IO ti tratto male te lo sbatterò IN FACCIAAAAAAAA,0
3729,"Mi fa male il cuore perché li sto vedendo cadere piano uno alla volta, mollare, e non devono. Perché non è scritto nel destino della squadra. Porca troia lurida puttana dai cazzo.",0
3730,Sai che sono un puttanone❤️,0
3731,"Latinis verum"" et ""factum"" reciprocantur, seu , ut scholarum vulgus loquitur, convertuntur. Ossia asservimento ai barbari diktat lanzo-galli sotto la dittatura della culona. Questo è stato il colpo di stato obamiano del 201",0
3732,"Nome originario del mio gatto: trilliDa lì : tinni, trillozza, trillino, tettona, tinnina, gattuzza, figlia de na mignotta.",0
3733,"Dopo Black Panther abbiamo cambiato il nome del gruppo in FIGA RAGA, prima di Infinity War è diventato Infinity Bitches e niente chissà cosa cazzo metteremo dopo Infinity War. Che cazzo di paura",0
3734,Ho la sensazione che le dichiarazioni di Allegri siano prese per il culo!!Spero che abbia qualche buon asso nella manica! La partita di ieri è stata un affronto a tutti i tifosi Juventini. Ma che cazzo Allegri! Porca troia,0
3735,"Madonna che presa a male non riesco a capire davvero niente di niente a lezione, in nessuna lezione in nessun corso che seguo, boh perché cazzo sono così stupida ma porca troia chi me l'ha fatto fare se faccio solo schifo",0
3736,"Comunque, per essere una che ha dormito 4 ore e sa di dover passare il pomeriggio a sclerare con la post produzione, non me la cavo nemmeno male.#LaVitaSegretaDiUnaFotografaDiCrit #culona <URL>",0
3737,Invitiamo anche Asia Argento,0
3738,"Stavo uscendo dalla classe e un tizio mi ha urtato lo zaino e si è fermato in mezzo al corridoio, allora io un po' seccata ho urlato: ma porca puttana, che cazzo fai? Ma sei handicappato?"" Fatto sta che pure i suoi amici hanno sentito e hanno iniziato a prenderlo per il culo""",0
3739,Ahahahahahahah ♥️ e se stessi sbagliando tuttoooo e se sembro la figa di legno che se la tiraaaa sono dubbi amleticiiiiiiii,0
3740,"la cazzo di falsità della gente mi sconvolge ogni giorno di più porca troia, che cazzo di schifo",0
3741,ora sono anche tutto bolle in viso....... puttana troia lurida impestata,0
3742,APPUNTO! HO APPENA SCOPERTO CHE NON ANDIAMO MANCO PIU A NAPOLI PORCA PUTTANA. @ DIO CHE CAZZO VUOI DA ME OGGI?,0
3743,"Ma porc puttana ma che cazzo vi urlateSe vi dico smettetela cazzo, smettetela.Che odio",0
3744,che cazzo vi lamentate del fuorisalone che è una roba figa?,0
3745,<MENTION_4> <MENTION_5> <MENTION_6> <MENTION_7> <MENTION_8> <MENTION_9> <MENTION_10> <MENTION_11> Che sfigato. Blocca per insultare senza che l'altro possa ribattere. Se ha certi disagi con i social figurati,0
3746,MADONNA PUTTANA CHE CAZZO FAIIII <URL>,0
3747,"Alfano e Minniti hanno dato la cittadinanza al bambino.PUTTANA DI QUELLA TROIA IMPESTATA CHE CAZZO DI PROBLEMI VI AFFLIGONO, COME SE GIÀ NON AVESSIMO I NOSTRI CAZZI DA GUARDARCI CI DOBBIAMO IMBARCARE ANCHE QUELLI DEGLI ALTRI, RIPRENDETEVI E APRITE GLI OCCHI",0
3748,<MENTION_4> Ok. Contento te.Si pensava di prendere il Molise invece ciccia. Il PD ha gia cominciato a destabilizzare il M5S solo balenando la possibilità di un'alleanza,0
3749,"Mannaggia la puttana Eva mi fate veramente schifo, la dovete smettere di augurare la morte/il suicidio ad una persona, cristo Dio vi prenderei a schiaffi così forti che mramcje vostra madre vi riconoscerebbe. <URL>",0
3750,E se ho amici maschi sono troia e se non te la do sono figa di legno e ma vaffanculo,0
3751,Io dico puoi anche perderla ok. Nel calcio ci sta. Ma TE LA DEVI GIOCARE porca troia. Non si scende in campo cosi. 50 pssaggi sbagliati e solo RETROPASSAGGI ma dove cazzo siamo? Ma di che cazzo parliamo?! Ma non esiste proprio a q,0
